time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
12119281,-0.04,12119895,-0.03,12120152,0.02,12120329,3.28,12120507,-0.52,12120760,11.72,12121022,14.48,12121284,7.30,12128425,101447,12164508,-10.40,12198270,101453,12233738,55.585688,12234098,38.081970,12234435,109.40,12234698,0.04,12235044,0.00,12235221
12271780,-0.04,12271874,-0.09,12271900,-0.04,12271934,2.62,12271961,-0.58,12271987,12.13,12272016,14.17,12272052,7.30,12277562,101445,12311157,-9.99,12348997,101440,12384078,55.585688,12384135,38.081970,12384173,109.40,12384213,0.04,12384255,0.00,12384281
12411910,0.09,12412012,-0.04,12412039,-0.04,12412065,3.09,12412092,-0.16,12412118,11.94,12412151,14.87,12412188,7.30,12419426,101441,12456257,-9.65,12491269,101449,12526740,55.585688,12527176,38.081970,12527439,109.40,12527703,0.03,12528051,0.00,12528227
12567570,0.03,12567660,-0.03,12567686,0.00,12567716,3.01,12567743,-0.11,12567769,12.67,12567798,15.57,12567834,7.30,12573562,101445,12607157,-10.07,12644082,101445,12680319,55.585688,12680376,38.081970,12680414,109.40,12680455,0.04,12680496,0.00,12680523
12708205,-0.07,12708301,-0.01,12708327,-0.02,12708354,2.94,12708380,0.16,12708407,11.68,12708439,14.78,12708476,7.30,12714562,101444,12751249,-10.24,12786269,101451,12820080,55.585687,12820133,38.081970,12820171,109.30,12820212,0.07,12820253,0.00,12820279
12855829,-0.14,12856524,-0.04,12856701,0.00,12856878,2.39,12857136,-0.18,12857313,11.08,12857566,13.29,12857826,7.30,12865407,101437,12900157,-10.24,12936950,101448,12972078,55.585687,12972135,38.081970,12972173,109.30,12972214,0.03,12972255,0.00,12972282
13041982,-0.07,13042672,-0.01,13042849,-0.01,13043107,2.83,13043284,0.21,13043461,11.91,13043720,14.95,13043988,7.30,13051472,101440,13086157,-9.49,13122980,101450,13159717,55.585687,13160077,38.081970,13160415,109.30,13160676,0.03,13161023,0.00,13161200
13182372,-0.11,13182465,-0.03,13182492,0.00,13182518,2.76,13182545,-0.73,13182571,11.80,13182600,13.84,13182636,7.30,13188562,101439,13224191,-9.90,13261983,101442,13296078,55.585687,13296135,38.081970,13296173,109.30,13296213,0.03,13296255,0.00,13296282
13339096,-0.03,13339786,-0.03,13340044,-0.01,13340221,2.78,13340398,0.26,13340575,10.92,13340833,13.97,13341098,7.30,13348409,101443,13383157,-10.24,13418809,101444,13455728,55.585687,13456088,38.081969,13456426,109.30,13456692,0.01,13457039,0.00,13457216
13483307,-0.05,13483401,-0.09,13483427,-0.11,13483454,2.46,13483480,-0.46,13483507,12.59,13483535,14.59,13483572,7.30,13489561,101448,13525221,-10.57,13562930,101449,13597078,55.585687,13597134,38.081969,13597173,109.30,13597214,0.01,13597256,0.00,13597282
